objectsWith2,total2Objects,ImageID,_nObjects_,_Object0_,_Object0_x,_Object0_y,_Object0_width,_Object0_height,_Object1_,_Object1_x,_Object1_y,_Object1_width,_Object1_height,_Object2_,_Object2_x,_Object2_y,_Object2_width,_Object2_height,_Object3_,_Object3_x,_Object3_y,_Object3_width,_Object3_height,_Object4_,_Object4_x,_Object4_y,_Object4_width,_Object4_height,_Object5_,_Object5_x,_Object5_y,_Object5_width,_Object5_height,_Object6_,_Object6_x,_Object6_y,_Object6_width,_Object6_height,_Object7_,_Object7_x,_Object7_y,_Object7_width,_Object7_height,_Object8_,_Object8_x,_Object8_y,_Object8_width,_Object8_height,_Object9_,_Object9_x,_Object9_y,_Object9_width,_Object9_height,_Object10_,_Object10_x,_Object10_y,_Object10_width,_Object10_height,_Object11_,_Object11_x,_Object11_y,_Object11_width,_Object11_height,_Object12_,_Object12_x,_Object12_y,_Object12_width,_Object12_height,_Object13_,_Object13_x,_Object13_y,_Object13_width,_Object13_height,_Object14_,_Object14_x,_Object14_y,_Object14_width,_Object14_height,_Object15_,_Object15_x,_Object15_y,_Object15_width,_Object15_height,_Object16_,_Object16_x,_Object16_y,_Object16_width,_Object16_height,_Object17_,_Object17_x,_Object17_y,_Object17_width,_Object17_height,_Object18_,_Object18_x,_Object18_y,_Object18_width,_Object18_height,_Object19_,_Object19_x,_Object19_y,_Object19_width,_Object19_height,_Object20_,_Object20_x,_Object20_y,_Object20_width,_Object20_height,_Object21_,_Object21_x,_Object21_y,_Object21_width,_Object21_height,_Object22_,_Object22_x,_Object22_y,_Object22_width,_Object22_height,_Object23_,_Object23_x,_Object23_y,_Object23_width,_Object23_height,_Object24_,_Object24_x,_Object24_y,_Object24_width,_Object24_height,_Object25_,_Object25_x,_Object25_y,_Object25_width,_Object25_height,_Object26_,_Object26_x,_Object26_y,_Object26_width,_Object26_height,objectNameHolder,xHolder,yHolder,heightHolder,widthHolder,new_column_placement,column
"_Object4_, _Object5_",2,Hframe (4920).JPG,7,2,0.543844697,0.6634680135,0.01875,0.0750841751,2,0.5117424242,0.1848484848,0.0117424242,0.1171717172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5117424242,0.1848484848,0.1171717172,0.0117424242,3,28
_Object4_,1,Hframe (4921).JPG,6,2,0.3231060606,0.1765993266,0.0386363636,0.2239057239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3231060606,0.1765993266,0.2239057239,0.0386363636,2,28
"_Object6_, _Object7_, _Object8_",3,Hframe (4922).JPG,10,2,0.5238636364,0.3075757576,0.0037878788,0.0501683502,2,0.5910037879,0.3117845118,0.0043560606,0.0498316498,2,0.6589015152,0.3158249158,0.0045454545,0.0511784512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6589015152,0.3158249158,0.0511784512,0.0045454545,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (4925).JPG,7,2,0.9883522727,0.1771043771,0.0232954545,0.3542087542,2,0.7287878788,0.2235690236,0.025,0.3663299663,2,0.615530303,0.3023569024,0.0196969697,0.2626262626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.615530303,0.3023569024,0.2626262626,0.0196969697,4,28
,0,Hframe (4926).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.615530303,0.3023569024,0.2626262626,0.0196969697,1,28
,0,Hframe (4927).JPG,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.615530303,0.3023569024,0.2626262626,0.0196969697,1,28
_Object4_,1,Hframe (4931).JPG,6,2,0.3035037879,0.1456228956,0.0418560606,0.2373737374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3035037879,0.1456228956,0.2373737374,0.0418560606,2,28
"_Object4_, _Object5_, _Object6_",3,Hframe (4932).JPG,8,2,0.4849431818,0.3171717172,0.0047348485,0.0646464646,2,0.5716856061,0.3249158249,0.0043560606,0.065993266,2,0.6606060606,0.3328282828,0.0049242424,0.0676767677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6606060606,0.3328282828,0.0676767677,0.0049242424,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (4933).JPG,8,2,0.4396780303,0.8441077441,0.0278409091,0.2787878788,2,0.484469697,0.4777777778,0.0181818182,0.2154882155,2,0.5128787879,0.2363636364,0.0136363636,0.1824915825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5128787879,0.2363636364,0.1824915825,0.0136363636,4,28
"_Object4_, _Object5_",2,Hframe (4934).JPG,7,2,0.5627840909,0.4971380471,0.0293560606,0.2286195286,2,0.6491477273,0.0597643098,0.0138257576,0.1195286195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6491477273,0.0597643098,0.1195286195,0.0138257576,3,28
"_Object4_, _Object5_",2,Hframe (4935).JPG,6,2,0.49375,0.287037037,0.0174242424,0.271043771,2,0.6766098485,0.182996633,0.0229166667,0.3565656566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6766098485,0.182996633,0.3565656566,0.0229166667,3,28
_Object4_,1,Hframe (4937).JPG,6,2,0.7090909091,0.331986532,0.0378787879,0.1676767677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7090909091,0.331986532,0.1676767677,0.0378787879,2,28
_Object2_,1,Hframe (4938).JPG,3,2,0.4769886364,0.0336700337,0.0142045455,0.0673400673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4769886364,0.0336700337,0.0673400673,0.0142045455,2,28
,0,Hframe (4939).JPG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4769886364,0.0336700337,0.0673400673,0.0142045455,1,28
"_Object4_, _Object5_, _Object6_",3,Hframe (494).JPG,7,2,0.3805871212,0.6114478114,0.03125,0.3946127946,2,0.5304924242,0.5277777778,0.0242424242,0.2973063973,2,0.6214015152,0.4740740741,0.0193181818,0.230976431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6214015152,0.4740740741,0.230976431,0.0193181818,4,28
"_Object4_, _Object5_",2,Hframe (4940).JPG,7,2,0.5115530303,0.0641414141,0.0109848485,0.1276094276,2,0.5418560606,0.5636363636,0.0193181818,0.0835016835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5418560606,0.5636363636,0.0835016835,0.0193181818,3,28
_Object4_,1,Hframe (4941).JPG,6,2,0.2865530303,0.2156565657,0.0450757576,0.2892255892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2865530303,0.2156565657,0.2892255892,0.0450757576,2,28
"_Object4_, _Object5_",2,Hframe (4944).JPG,6,2,0.6310606061,0.953030303,0.0246212121,0.0939393939,2,0.6627840909,0.4873737374,0.0232954545,0.1451178451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6627840909,0.4873737374,0.1451178451,0.0232954545,3,28
"_Object4_, _Object5_",2,Hframe (4945).JPG,6,2,0.4651515152,0.3993265993,0.0189393939,0.2693602694,2,0.6455492424,0.2626262626,0.0255681818,0.3609427609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6455492424,0.2626262626,0.3609427609,0.0255681818,3,28
"_Object4_, _Object5_",2,Hframe (4946).JPG,7,2,0.4039772727,0.8052188552,0.0178030303,0.2117845118,2,0.4791666667,0.5230639731,0.0121212121,0.1787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4791666667,0.5230639731,0.1787878788,0.0121212121,3,28
_Object4_,1,Hframe (4947).JPG,6,2,0.7215909091,0.2035353535,0.0428030303,0.1942760943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7215909091,0.2035353535,0.1942760943,0.0428030303,2,28
_Object2_,1,Hframe (4948).JPG,3,2,0.4733901515,0.0195286195,0.0164772727,0.0390572391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4733901515,0.0195286195,0.0390572391,0.0164772727,2,28
"_Object4_, _Object5_, _Object6_",3,Hframe (495).JPG,7,2,0.4278409091,0.6656565657,0.0325757576,0.4410774411,2,0.4815340909,0.55,0.0236742424,0.3080808081,2,0.5158143939,0.481986532,0.0191287879,0.2387205387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5158143939,0.481986532,0.2387205387,0.0191287879,4,28
_Object4_,1,Hframe (4953).JPG,6,2,0.4860795455,0.6717171717,0.0089015152,0.068013468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4860795455,0.6717171717,0.068013468,0.0089015152,2,28
"_Object4_, _Object5_",2,Hframe (4954).JPG,7,2,0.6132575758,0.7265993266,0.021969697,0.1117845118,2,0.5994318182,0.2900673401,0.0109848485,0.1181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5994318182,0.2900673401,0.1181818182,0.0109848485,3,28
_Object3_,1,Hframe (4955).JPG,4,2,0.4232954545,0.0582491582,0.0174242424,0.1164983165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4232954545,0.0582491582,0.1164983165,0.0174242424,2,28
_Object3_,1,Hframe (4957).JPG,5,2,0.7721590909,0.0974747475,0.0477272727,0.1949494949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7721590909,0.0974747475,0.1949494949,0.0477272727,2,28
_Object3_,1,Hframe (4959).JPG,5,2,0.4300189394,0.0456228956,0.0202651515,0.0912457912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4300189394,0.0456228956,0.0912457912,0.0202651515,2,28
"_Object3_, _Object4_",2,Hframe (496).JPG,6,2,0.4790719697,0.5606060606,0.0164772727,0.2552188552,2,0.4848484848,0.6579124579,0.0329545455,0.4518518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4848484848,0.6579124579,0.4518518519,0.0329545455,3,28
,0,Hframe (4960).JPG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4848484848,0.6579124579,0.4518518519,0.0329545455,1,28
_Object4_,1,Hframe (4961).JPG,6,2,0.5320075758,0.4282828283,0.0208333333,0.0996632997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5320075758,0.4282828283,0.0996632997,0.0208333333,2,28
"_Object4_, _Object5_, _Object6_",3,Hframe (4963).JPG,8,2,0.6973484848,0.7538720539,0.0306818182,0.1501683502,2,0.471780303,0.3976430976,0.0143939394,0.1515151515,2,0.2869318182,0.1117845118,0.0231060606,0.1521885522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2869318182,0.1117845118,0.1521885522,0.0231060606,4,28
"_Object8_, _Object9_, _Object10_",3,Hframe (4964).JPG,11,2,0.5779356061,0.6994949495,0.0028409091,0.036026936,2,0.6294507576,0.7001683502,0.0024621212,0.036026936,2,0.6808712121,0.7018518519,0.0026515152,0.036026936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6808712121,0.7018518519,0.036026936,0.0026515152,4,28
_Object3_,1,Hframe (4968).JPG,5,2,0.7790719697,0.0626262626,0.0388257576,0.1252525253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7790719697,0.0626262626,0.1252525253,0.0388257576,2,28
"_Object4_, _Object5_, _Object6_",3,Hframe (4969).JPG,8,2,0.3372159091,0.8535353535,0.0285984848,0.235016835,2,0.4963068182,0.5781144781,0.01875,0.204040404,2,0.6064393939,0.3836700337,0.0136363636,0.1814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6064393939,0.3836700337,0.1814814815,0.0136363636,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (497).JPG,7,2,0.3424242424,0.4589225589,0.0143939394,0.2249158249,2,0.4035037879,0.52003367,0.0202651515,0.2858585859,2,0.518655303,0.6336700337,0.0304924242,0.3919191919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.518655303,0.6336700337,0.3919191919,0.0304924242,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (4970).JPG,8,2,0.353219697,0.9400673401,0.0227272727,0.1198653199,2,0.4828598485,0.6405723906,0.01875,0.2111111111,2,0.5693181818,0.3962962963,0.0140151515,0.1818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5693181818,0.3962962963,0.1818181818,0.0140151515,4,28
_Object4_,1,Hframe (4972).JPG,6,2,0.5301136364,0.35,0.0193181818,0.1114478114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5301136364,0.35,0.1114478114,0.0193181818,2,28
"_Object4_, _Object5_",2,Hframe (4973).JPG,6,2,0.3956439394,0.9097643098,0.0181818182,0.1804713805,2,0.5846590909,0.7841750842,0.0128787879,0.2047138047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5846590909,0.7841750842,0.2047138047,0.0128787879,3,28
"_Object4_, _Object5_",2,Hframe (4974).JPG,7,2,0.637594697,0.8436026936,0.0339015152,0.1114478114,2,0.6120265152,0.267003367,0.0179924242,0.1427609428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6120265152,0.267003367,0.1427609428,0.0179924242,3,28
"_Object4_, _Object5_",2,Hframe (4978).JPG,7,2,0.4960227273,0.7996632997,0.0174242424,0.2141414141,2,0.5788825758,0.5311447811,0.0179924242,0.1801346801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5788825758,0.5311447811,0.1801346801,0.0179924242,3,28
"_Object4_, _Object5_, _Object6_",3,Hframe (498).JPG,8,2,0.5721590909,0.5574074074,0.0257575758,0.3653198653,2,0.3799242424,0.4882154882,0.0231060606,0.27003367,2,0.2677083333,0.4390572391,0.0183712121,0.2168350168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2677083333,0.4390572391,0.2168350168,0.0183712121,4,28
"_Object4_, _Object5_",2,Hframe (4982).JPG,7,2,0.4516098485,0.6765993266,0.0195075758,0.236026936,2,0.4356060606,0.4104377104,0.0060606061,0.0720538721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4356060606,0.4104377104,0.0720538721,0.0060606061,3,28
"_Object4_, _Object5_",2,Hframe (4984).JPG,6,2,0.3744318182,0.9324915825,0.0166666667,0.135016835,2,0.5694128788,0.8735690236,0.0134469697,0.2306397306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5694128788,0.8735690236,0.2306397306,0.0134469697,3,28
"_Object4_, _Object5_",2,Hframe (4985).JPG,7,2,0.7105113636,0.3175084175,0.0206439394,0.1367003367,2,0.700094697,0.9035353535,0.0384469697,0.1053872054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.700094697,0.9035353535,0.1053872054,0.0384469697,3,28
"_Object9_, _Object10_, _Object11_",3,Hframe (4986).JPG,12,2,0.5263257576,0.6878787879,0.0034090909,0.0498316498,2,0.596875,0.688047138,0.0028409091,0.0501683502,2,0.6670454545,0.6882154882,0.0037878788,0.0498316498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6670454545,0.6882154882,0.0498316498,0.0037878788,4,28
"_Object3_, _Object4_",2,Hframe (4988).JPG,5,2,0.5271780303,0.0471380471,0.0168560606,0.0942760943,2,0.7625,0.1090909091,0.0147727273,0.2181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7625,0.1090909091,0.2181818182,0.0147727273,3,28
"_Object4_, _Object5_, _Object6_",3,Hframe (499).JPG,7,2,0.115530303,0.4368686869,0.0181818182,0.2212121212,2,0.2584280303,0.4693602694,0.0210227273,0.2713804714,2,0.4854166667,0.5193602694,0.021969697,0.3437710438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4854166667,0.5193602694,0.3437710438,0.021969697,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (4991).JPG,8,2,0.4522727273,0.9281144781,0.0234848485,0.1437710438,2,0.5583333333,0.6570707071,0.0170454545,0.2070707071,2,0.6285037879,0.4375420875,0.0149621212,0.1781144781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6285037879,0.4375420875,0.1781144781,0.0149621212,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (4992).JPG,8,2,0.5117424242,0.9111111111,0.0253787879,0.1777777778,2,0.6979166667,0.685016835,0.0242424242,0.2104377104,2,0.8375,0.5011784512,0.0257575758,0.1909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.8375,0.5011784512,0.1909090909,0.0257575758,4,28
_Object4_,1,Hframe (4994).JPG,5,2,0.5275568182,0.1937710438,0.0198863636,0.137037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5275568182,0.1937710438,0.137037037,0.0198863636,2,28
"_Object4_, _Object5_",2,Hframe (4995).JPG,6,2,0.3744318182,0.9488215488,0.0170454545,0.1023569024,2,0.5700757576,0.9028619529,0.0136363636,0.1942760943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5700757576,0.9028619529,0.1942760943,0.0136363636,3,28
"_Object4_, _Object5_",2,Hframe (4996).JPG,7,2,0.7635416667,0.6346801347,0.0448863636,0.134006734,2,0.7699810606,0.0892255892,0.03125,0.1622895623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7699810606,0.0892255892,0.1622895623,0.03125,3,28
